Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_513938|A/GUNMA/37/2020|2020-02-05	EPI_ISL_513938	EPI_ISL_513938|A/GUNMA/37/2020|2020-02-05	2020-02-05	Asia / Japan	Japan	6b1.A/156K
EPI_ISL_514720|A/Indonesia/NIHRDSB194810/2019|2019-06-12	EPI_ISL_514720	EPI_ISL_514720|A/Indonesia/NIHRDSB194810/2019|2019-06-12	2019-06-12	Asia / Indonesia	Indonesia	6b1.A/183P-2
EPI_ISL_514740|A/South_Africa/2504/2020|2020-02-29	EPI_ISL_514740	EPI_ISL_514740|A/South_Africa/2504/2020|2020-02-29	2020-02-29	Africa / South Africa / Province of the Western Cape	South Province of the Western Cape	6b1.A/156K
EPI_ISL_515132|A/Centre/2292/2020|2020-03-10	EPI_ISL_515132	EPI_ISL_515132|A/Centre/2292/2020|2020-03-10	2020-03-10	Europe / France / Region Centre	France	6b1.A/187A
EPI_ISL_516152|A/Parana/1992|2020-04-14	EPI_ISL_516152	EPI_ISL_516152|A/Parana/1992|2020-04-14	2020-04-14	South America / Brazil / Estado do Parana / Campo Mourao	Brazil	6b1.A/156K
EPI_ISL_517688|A/Moscow/91/2020|2020-02-26	EPI_ISL_517688	EPI_ISL_517688|A/Moscow/91/2020|2020-02-26	2020-02-26	Europe / Russian Federation	Russian Federation	6b1.A/187A
EPI_ISL_517689|A/Moscow/93/2020|2020-02-25	EPI_ISL_517689	EPI_ISL_517689|A/Moscow/93/2020|2020-02-25	2020-02-25	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517690|A/Moscow/103/2020|2020-03-04	EPI_ISL_517690	EPI_ISL_517690|A/Moscow/103/2020|2020-03-04	2020-03-04	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517692|A/Moscow/101/2020|2020-03-03	EPI_ISL_517692	EPI_ISL_517692|A/Moscow/101/2020|2020-03-03	2020-03-03	Europe / Russian Federation	Russian Federation	6b1.A/187A
EPI_ISL_517693|A/Moscow/82/2020|2020-03-10	EPI_ISL_517693	EPI_ISL_517693|A/Moscow/82/2020|2020-03-10	2020-03-10	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517694|A/Moscow/77/2020|2020-03-02	EPI_ISL_517694	EPI_ISL_517694|A/Moscow/77/2020|2020-03-02	2020-03-02	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517695|A/Moscow/98/2020|2020-02-27	EPI_ISL_517695	EPI_ISL_517695|A/Moscow/98/2020|2020-02-27	2020-02-27	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517696|A/Moscow/97/2020|2020-02-27	EPI_ISL_517696	EPI_ISL_517696|A/Moscow/97/2020|2020-02-27	2020-02-27	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517697|A/Moscow/75/2020|2020-03-03	EPI_ISL_517697	EPI_ISL_517697|A/Moscow/75/2020|2020-03-03	2020-03-03	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517717|A/Moscow/109/2020|2020-03-16	EPI_ISL_517717	EPI_ISL_517717|A/Moscow/109/2020|2020-03-16	2020-03-16	Europe / Russian Federation	Russian Federation	6b1.A/187A
EPI_ISL_517719|A/Cheboksary/116/2020|2020-03-10	EPI_ISL_517719	EPI_ISL_517719|A/Cheboksary/116/2020|2020-03-10	2020-03-10	Europe / Russian Federation	Russian Federation	6b1.A/187A
EPI_ISL_517730|A/Orenburg/8/2020|2020-02-20	EPI_ISL_517730	EPI_ISL_517730|A/Orenburg/8/2020|2020-02-20	2020-02-20	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517731|A/Moscow/122/2020|2020-02-28	EPI_ISL_517731	EPI_ISL_517731|A/Moscow/122/2020|2020-02-28	2020-02-28	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_517732|A/Brazil/2605/2019|2019-12-19	EPI_ISL_517732	EPI_ISL_517732|A/Brazil/2605/2019|2019-12-19	2019-12-19	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_517735|A/Moscow/95/2020|2020-02-26	EPI_ISL_517735	EPI_ISL_517735|A/Moscow/95/2020|2020-02-26	2020-02-26	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_522419|A/Heilongjiang-Gongnong/SWL1208/2020|2020-03-11	EPI_ISL_522419	EPI_ISL_522419|A/Heilongjiang-Gongnong/SWL1208/2020|2020-03-11	2020-03-11	Asia / China / Heilongjiang	China	6b1.A/187A
EPI_ISL_527214|A/Cote_d_Ivoire/1014/2020|2020-06-10	EPI_ISL_527214	EPI_ISL_527214|A/Cote_d_Ivoire/1014/2020|2020-06-10	2020-06-10	Africa / Cote d'Ivoire	Cote d_Ivoire	6b1.A/183P-5a
EPI_ISL_527252|A/Mozambique/1141/2020|2020-04-20	EPI_ISL_527252	EPI_ISL_527252|A/Mozambique/1141/2020|2020-04-20	2020-04-20	Africa / Mozambique	Mozambique	6b1.A/187A
EPI_ISL_527253|A/Mozambique/126/2020|2020-03-12	EPI_ISL_527253	EPI_ISL_527253|A/Mozambique/126/2020|2020-03-12	2020-03-12	Africa / Mozambique	Mozambique	6b1.A/187A
EPI_ISL_528777|A/Malaysia/33075492/2020|2020-03-03	EPI_ISL_528777	EPI_ISL_528777|A/Malaysia/33075492/2020|2020-03-03	2020-03-03	Asia / Malaysia / Fedaral Territory of Kuala Lumpur	Malaysia	6b1.A/156K
EPI_ISL_528897|A/Kenya/101/2020|2020-03-09	EPI_ISL_528897	EPI_ISL_528897|A/Kenya/101/2020|2020-03-09	2020-03-09	Africa / Kenya	Kenya	6b1.A/183P-5a
EPI_ISL_528901|A/Kenya/102/2020|2020-03-09	EPI_ISL_528901	EPI_ISL_528901|A/Kenya/102/2020|2020-03-09	2020-03-09	Africa / Kenya	Kenya	6b1.A/183P-5a
EPI_ISL_528908|A/Guangdong-Maonan/197/2020|2020-02-06	EPI_ISL_528908	EPI_ISL_528908|A/Guangdong-Maonan/197/2020|2020-02-06	2020-02-06	Asia / China	China	6b1.A/156K
EPI_ISL_529064|A/Darwin/135/2020|2020-03-26	EPI_ISL_529064	EPI_ISL_529064|A/Darwin/135/2020|2020-03-26	2020-03-26	Oceania / Australia / Northern Territory / Darwin	Australia	6b1.A/156K
EPI_ISL_529113|A/Tasmania/507/2020|2020-01-11	EPI_ISL_529113	EPI_ISL_529113|A/Tasmania/507/2020|2020-01-11	2020-01-11	Oceania / Australia / Tasmania	Australia	6b1.A/156K
EPI_ISL_529117|A/Victoria/117/2020|2020-02-25	EPI_ISL_529117	EPI_ISL_529117|A/Victoria/117/2020|2020-02-25	2020-02-25	Oceania / Australia / Victoria / Croydon	Australia	6b1.A/156K
EPI_ISL_529120|A/Victoria/116/2020|2020-02-27	EPI_ISL_529120	EPI_ISL_529120|A/Victoria/116/2020|2020-02-27	2020-02-27	Oceania / Australia / Victoria / Balaclava	Australia	6b1.A/156K
EPI_ISL_529126|A/Canberra/72/2020|2020-02-02	EPI_ISL_529126	EPI_ISL_529126|A/Canberra/72/2020|2020-02-02	2020-02-02	Oceania / Australia / Australian Capital Territory / Kippax	Australia	6b1.A/156K
EPI_ISL_534087|A/Srinagar/AG_659/2020|2020-04-02	EPI_ISL_534087	EPI_ISL_534087|A/Srinagar/AG_659/2020|2020-04-02	2020-04-02	Asia / India	India	6b1.A/183P-5a
EPI_ISL_534362|A/Togo/578/2020|2020-04-02	EPI_ISL_534362	EPI_ISL_534362|A/Togo/578/2020|2020-04-02	2020-04-02	Africa / Togo	Togo	6b1.A/183P-5a
EPI_ISL_534364|A/Kenya/108/2020|2019-11-13	EPI_ISL_534364	EPI_ISL_534364|A/Kenya/108/2020|2019-11-13	2019-11-13	Africa / Kenya	Kenya	6b1.A/183P-5a
EPI_ISL_535383|A/Nyeri/2018117206/2019|2019-12-09	EPI_ISL_535383	EPI_ISL_535383|A/Nyeri/2018117206/2019|2019-12-09	2019-12-09	Africa / Kenya / Nyeri	Kenya	6b1.A/183P-5a
EPI_ISL_535491|A/HIROSHIMA-C/14/2020|2020-03-11	EPI_ISL_535491	EPI_ISL_535491|A/HIROSHIMA-C/14/2020|2020-03-11	2020-03-11	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_535493|A/AICHI/101/2020|2020-03-09	EPI_ISL_535493	EPI_ISL_535493|A/AICHI/101/2020|2020-03-09	2020-03-09	Asia / Japan	Japan	6b1.A/156K
EPI_ISL_539858|A/Christchurch/522/2020|2020-03-09	EPI_ISL_539858	EPI_ISL_539858|A/Christchurch/522/2020|2020-03-09	2020-03-09	Oceania / New Zealand / Canterbury / Christchurch	New Zealand	6b1.A/156K
EPI_ISL_572187|A/ISHIKAWA/10/2020|2020-01-11	EPI_ISL_572187	EPI_ISL_572187|A/ISHIKAWA/10/2020|2020-01-11	2020-01-11	Asia / Japan	Japan	6b1.A/156K
EPI_ISL_576095|A/Costa_Rica/4734/2020|2020-06-15	EPI_ISL_576095	EPI_ISL_576095|A/Costa_Rica/4734/2020|2020-06-15	2020-06-15	North America / Costa Rica	Costa Rica	6b1.A/183P-5b
EPI_ISL_576096|A/India/619/2020|2020-02-13	EPI_ISL_576096	EPI_ISL_576096|A/India/619/2020|2020-02-13	2020-02-13	Asia / India	India	6b1.A/156K
EPI_ISL_576097|A/India/965/2020|2020-03-09	EPI_ISL_576097	EPI_ISL_576097|A/India/965/2020|2020-03-09	2020-03-09	Asia / India	India	6b1.A/156K
EPI_ISL_576100|A/India/56/2020|2020-01-28	EPI_ISL_576100	EPI_ISL_576100|A/India/56/2020|2020-01-28	2020-01-28	Asia / India	India	6b1.A/187A
EPI_ISL_576101|A/India/233/2020|2020-01-31	EPI_ISL_576101	EPI_ISL_576101|A/India/233/2020|2020-01-31	2020-01-31	Asia / India	India	6b1.A/156K
EPI_ISL_576102|A/India/5/2020|2020-01-24	EPI_ISL_576102	EPI_ISL_576102|A/India/5/2020|2020-01-24	2020-01-24	Asia / India	India	6b1.A/187A
EPI_ISL_576103|A/India/6/2020|2020-01-24	EPI_ISL_576103	EPI_ISL_576103|A/India/6/2020|2020-01-24	2020-01-24	Asia / India	India	6b1.A/187A
EPI_ISL_576105|A/India/4033/2020|2020-01-17	EPI_ISL_576105	EPI_ISL_576105|A/India/4033/2020|2020-01-17	2020-01-17	Asia / India	India	6b1.A/156K
EPI_ISL_576106|A/India/9992/2020|2020-01-13	EPI_ISL_576106	EPI_ISL_576106|A/India/9992/2020|2020-01-13	2020-01-13	Asia / India	India	6b1.A/156K
EPI_ISL_576107|A/India/177/2020|2020-01-31	EPI_ISL_576107	EPI_ISL_576107|A/India/177/2020|2020-01-31	2020-01-31	Asia / India	India	6b1.A/187A
EPI_ISL_577609|A/TOCHIGI/19159/2020|2020-02-03	EPI_ISL_577609	EPI_ISL_577609|A/TOCHIGI/19159/2020|2020-02-03	2020-02-03	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_582559|A/Lyon/CHU_0404181/2020|2020-03-02	EPI_ISL_582559	EPI_ISL_582559|A/Lyon/CHU_0404181/2020|2020-03-02	2020-03-02	Europe / France	France	6b1.A/156K
EPI_ISL_583910|A/Nepal/19FL3902/2019|2019-09-15	EPI_ISL_583910	EPI_ISL_583910|A/Nepal/19FL3902/2019|2019-09-15	2019-09-15	Asia / Nepal	Nepal	6b1.A/183P-5a
EPI_ISL_584016|A/Minas_Gerais/202012675/2019|2019-08-16	EPI_ISL_584016	EPI_ISL_584016|A/Minas_Gerais/202012675/2019|2019-08-16	2019-08-16	South America / Brazil	Brazil	6b1.A/183P-5a
EPI_ISL_584017|A/Sergipe/13444/2020|2020-04-02	EPI_ISL_584017	EPI_ISL_584017|A/Sergipe/13444/2020|2020-04-02	2020-04-02	South America / Brazil	Brazil	6b1.A/187A
EPI_ISL_584018|A/Sergipe/13445/2020|2020-04-01	EPI_ISL_584018	EPI_ISL_584018|A/Sergipe/13445/2020|2020-04-01	2020-04-01	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_584020|A/Bangladesh/1878/2020|2020-03-15	EPI_ISL_584020	EPI_ISL_584020|A/Bangladesh/1878/2020|2020-03-15	2020-03-15	Asia / Bangladesh	Bangladesh	6b1.A/187A
EPI_ISL_584022|A/Bangladesh/638/2020|2020-03-16	EPI_ISL_584022	EPI_ISL_584022|A/Bangladesh/638/2020|2020-03-16	2020-03-16	Asia / Bangladesh	Bangladesh	6b1.A/156K
EPI_ISL_584031|A/Serbia/71/2020|2019	EPI_ISL_584031	EPI_ISL_584031|A/Serbia/71/2020|2019	2019	Europe / Serbia	Serbia	6b1.A/187A
EPI_ISL_584034|A/Bangladesh/10008/2020|2020-01-13	EPI_ISL_584034	EPI_ISL_584034|A/Bangladesh/10008/2020|2020-01-13	2020-01-13	Asia / Bangladesh	Bangladesh	6b1.A/156K
EPI_ISL_584035|A/Bangladesh/113003/2020|2020-01-04	EPI_ISL_584035	EPI_ISL_584035|A/Bangladesh/113003/2020|2020-01-04	2020-01-04	Asia / Bangladesh	Bangladesh	6b1.A/187A
EPI_ISL_584037|A/Bangladesh/2025/2020|2020-03-30	EPI_ISL_584037	EPI_ISL_584037|A/Bangladesh/2025/2020|2020-03-30	2020-03-30	Asia / Bangladesh	Bangladesh	6b1.A/156K
EPI_ISL_584042|A/Minas_Gerais/12704/2020|2020-01-31	EPI_ISL_584042	EPI_ISL_584042|A/Minas_Gerais/12704/2020|2020-01-31	2020-01-31	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_584046|A/Minas_Gerais/202012676/2019|2019-08-20	EPI_ISL_584046	EPI_ISL_584046|A/Minas_Gerais/202012676/2019|2019-08-20	2019-08-20	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_609922|A/Cote_d_Ivoire/951/2020|2020-05-28	EPI_ISL_609922	EPI_ISL_609922|A/Cote_d_Ivoire/951/2020|2020-05-28	2020-05-28	Africa / Cote d'Ivoire	Cote d_Ivoire	6b1.A/183P-5a
EPI_ISL_613417|A/Iowa/22/2020|2020-09-24	EPI_ISL_613417	EPI_ISL_613417|A/Iowa/22/2020|2020-09-24	2020-09-24	North America / United States / Iowa	United States	6b1.A/183P-5b
EPI_ISL_613418|A/Argentina/14807/2020|2020-02-05	EPI_ISL_613418	EPI_ISL_613418|A/Argentina/14807/2020|2020-02-05	2020-02-05	South America / Argentina	Argentina	6b1.A/156K
EPI_ISL_614337|A/Hubei-Xiling/SWL1418/2019|2019-06-20	EPI_ISL_614337	EPI_ISL_614337|A/Hubei-Xiling/SWL1418/2019|2019-06-20	2019-06-20	Asia / China / Hubei	China	6b1.A/183P-5a
EPI_ISL_628785|A/Nigeria/4656/2020|2020-03-03	EPI_ISL_628785	EPI_ISL_628785|A/Nigeria/4656/2020|2020-03-03	2020-03-03	Africa / Nigeria	Nigeria	6b1.A/183P-5a
EPI_ISL_628787|A/Nigeria/4591/2020|2020-02-24	EPI_ISL_628787	EPI_ISL_628787|A/Nigeria/4591/2020|2020-02-24	2020-02-24	Africa / Nigeria	Nigeria	6b1.A/187A
EPI_ISL_628791|A/Nigeria/4586/2020|2020-02-26	EPI_ISL_628791	EPI_ISL_628791|A/Nigeria/4586/2020|2020-02-26	2020-02-26	Africa / Nigeria	Nigeria	6b1.A/156K
EPI_ISL_628794|A/Nigeria/4574/2020|2020-02-17	EPI_ISL_628794	EPI_ISL_628794|A/Nigeria/4574/2020|2020-02-17	2020-02-17	Africa / Nigeria	Nigeria	6b1.A/187A
EPI_ISL_628795|A/Nigeria/4568/2020|2020-02-26	EPI_ISL_628795	EPI_ISL_628795|A/Nigeria/4568/2020|2020-02-26	2020-02-26	Africa / Nigeria	Nigeria	6b1.A/187A
EPI_ISL_637233|A/Ecuador/8289/2020|2020-01-09	EPI_ISL_637233	EPI_ISL_637233|A/Ecuador/8289/2020|2020-01-09	2020-01-09	South America / Ecuador	Ecuador	6b1.A/187A
EPI_ISL_637234|A/Ecuador/3728/2020|2020-01-16	EPI_ISL_637234	EPI_ISL_637234|A/Ecuador/3728/2020|2020-01-16	2020-01-16	South America / Ecuador	Ecuador	6b1.A/187A
EPI_ISL_637238|A/Ecuador/4345/2019|2019-12-27	EPI_ISL_637238	EPI_ISL_637238|A/Ecuador/4345/2019|2019-12-27	2019-12-27	South America / Ecuador	Ecuador	6b1.A/183P-5b
EPI_ISL_637240|A/Ecuador/4344/2019|2019-12-27	EPI_ISL_637240	EPI_ISL_637240|A/Ecuador/4344/2019|2019-12-27	2019-12-27	South America / Ecuador	Ecuador	6b1.A/183P-5b
EPI_ISL_637241|A/Ecuador/948/2020|2020-01-22	EPI_ISL_637241	EPI_ISL_637241|A/Ecuador/948/2020|2020-01-22	2020-01-22	South America / Ecuador	Ecuador	6b1.A/187A
EPI_ISL_637242|A/Ecuador/945/2020|2020-01-21	EPI_ISL_637242	EPI_ISL_637242|A/Ecuador/945/2020|2020-01-21	2020-01-21	South America / Ecuador	Ecuador	6b1.A/183P-5b
EPI_ISL_637246|A/Bhutan/295/2020|2020-03-10	EPI_ISL_637246	EPI_ISL_637246|A/Bhutan/295/2020|2020-03-10	2020-03-10	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_637248|A/Bhutan/329/2020|2020-02-20	EPI_ISL_637248	EPI_ISL_637248|A/Bhutan/329/2020|2020-02-20	2020-02-20	Asia / Bhutan	Bhutan	6b1.A/156K
EPI_ISL_637250|A/Bhutan/1618/2020|2020-02-17	EPI_ISL_637250	EPI_ISL_637250|A/Bhutan/1618/2020|2020-02-17	2020-02-17	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_637255|A/Bhutan/953/2020|2020-02-10	EPI_ISL_637255	EPI_ISL_637255|A/Bhutan/953/2020|2020-02-10	2020-02-10	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639703|A/Bhutan/314/2020|2020-02-03	EPI_ISL_639703	EPI_ISL_639703|A/Bhutan/314/2020|2020-02-03	2020-02-03	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639707|A/Bhutan/312/2020|2020-02-03	EPI_ISL_639707	EPI_ISL_639707|A/Bhutan/312/2020|2020-02-03	2020-02-03	Asia / Bhutan	Bhutan	6b1.A/156K
EPI_ISL_639708|A/Bhutan/1142/2020|2020-02-06	EPI_ISL_639708	EPI_ISL_639708|A/Bhutan/1142/2020|2020-02-06	2020-02-06	Asia / Bhutan	Bhutan	6b1.A/156K
EPI_ISL_639710|A/Bhutan/589/2020|2020-03-07	EPI_ISL_639710	EPI_ISL_639710|A/Bhutan/589/2020|2020-03-07	2020-03-07	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639711|A/Bhutan/397/2020|2020-02-12	EPI_ISL_639711	EPI_ISL_639711|A/Bhutan/397/2020|2020-02-12	2020-02-12	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639713|A/Bhutan/854/2020|2020-02-06	EPI_ISL_639713	EPI_ISL_639713|A/Bhutan/854/2020|2020-02-06	2020-02-06	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639714|A/Bhutan/951/2020|2020-03-11	EPI_ISL_639714	EPI_ISL_639714|A/Bhutan/951/2020|2020-03-11	2020-03-11	Asia / Bhutan	Bhutan	6b1.A/156K
EPI_ISL_639716|A/Bhutan/998/2020|2020-03-16	EPI_ISL_639716	EPI_ISL_639716|A/Bhutan/998/2020|2020-03-16	2020-03-16	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639717|A/Bhutan/1639/2020|2020-04-04	EPI_ISL_639717	EPI_ISL_639717|A/Bhutan/1639/2020|2020-04-04	2020-04-04	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_639718|A/Bhutan/1637/2020|2020-03-27	EPI_ISL_639718	EPI_ISL_639718|A/Bhutan/1637/2020|2020-03-27	2020-03-27	Asia / Bhutan	Bhutan	6b1.A/187A
EPI_ISL_644627|A/Bangkok/31/2020|2020-01-02	EPI_ISL_644627	EPI_ISL_644627|A/Bangkok/31/2020|2020-01-02	2020-01-02	Asia / Thailand / Bangkok	Thailand	6b1.A/183P-5a
EPI_ISL_644628|A/Indonesia/NIHRDSMG700/2020|2020-03-10	EPI_ISL_644628	EPI_ISL_644628|A/Indonesia/NIHRDSMG700/2020|2020-03-10	2020-03-10	Asia / Indonesia	Indonesia	6b1.A/187A
EPI_ISL_644629|A/Chiang_Mai/37/2020|2020-02-09	EPI_ISL_644629	EPI_ISL_644629|A/Chiang_Mai/37/2020|2020-02-09	2020-02-09	Asia / Thailand / Chiang Mai	Thailand	6b1.A/187A
EPI_ISL_644632|A/Indonesia/NIHRDMLG715/2020|2020-03-10	EPI_ISL_644632	EPI_ISL_644632|A/Indonesia/NIHRDMLG715/2020|2020-03-10	2020-03-10	Asia / Indonesia	Indonesia	6b1.A/156K
EPI_ISL_644633|A/Indonesia/NIHRDLPG841/2020|2020-01-08	EPI_ISL_644633	EPI_ISL_644633|A/Indonesia/NIHRDLPG841/2020|2020-01-08	2020-01-08	Asia / Indonesia	Indonesia	6b1.A/187A
EPI_ISL_644641|A/New_Caledonia/2/2020|2020-01-08	EPI_ISL_644641	EPI_ISL_644641|A/New_Caledonia/2/2020|2020-01-08	2020-01-08	Oceania / New Caledonia / Noumea	New Caledonia	6b1.A/156K
EPI_ISL_644643|A/Christchurch/515/2020|2020-03-09	EPI_ISL_644643	EPI_ISL_644643|A/Christchurch/515/2020|2020-03-09	2020-03-09	Oceania / New Zealand / Dunedin	New Zealand	6b1.A/156K
EPI_ISL_644644|A/Christchurch/503/2020|2020-03-10	EPI_ISL_644644	EPI_ISL_644644|A/Christchurch/503/2020|2020-03-10	2020-03-10	Oceania / New Zealand / Queenstown	New Zealand	6b1.A/156K
EPI_ISL_644645|A/Brunei/35/2020|2020-02-06	EPI_ISL_644645	EPI_ISL_644645|A/Brunei/35/2020|2020-02-06	2020-02-06	Asia / Brunei	Brunei	6b1.A/187A
EPI_ISL_644646|A/Brunei/36/2020|2020-02-06	EPI_ISL_644646	EPI_ISL_644646|A/Brunei/36/2020|2020-02-06	2020-02-06	Asia / Brunei	Brunei	6b1.A/187A
EPI_ISL_654776|A/Bolivia/245/2020|2020-03-03	EPI_ISL_654776	EPI_ISL_654776|A/Bolivia/245/2020|2020-03-03	2020-03-03	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	6b1.A/156K
EPI_ISL_654784|A/Bolivia/31/2020|2020-01-29	EPI_ISL_654784	EPI_ISL_654784|A/Bolivia/31/2020|2020-01-29	2020-01-29	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	6b1.A/183P-5a
EPI_ISL_654787|A/Bolivia/219/2020|2020-03-02	EPI_ISL_654787	EPI_ISL_654787|A/Bolivia/219/2020|2020-03-02	2020-03-02	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	6b1.A/156K
EPI_ISL_671769|A/Beirut/AUB_1144_N/2020|2020-01-02	EPI_ISL_671769	EPI_ISL_671769|A/Beirut/AUB_1144_N/2020|2020-01-02	2020-01-02	Asia / Lebanon / Beirut	Lebanon	6b1.A/183P-5a
EPI_ISL_671774|A/Beirut/AUB_1303_N/2020|2020-01-27	EPI_ISL_671774	EPI_ISL_671774|A/Beirut/AUB_1303_N/2020|2020-01-27	2020-01-27	Asia / Lebanon / Beirut	Lebanon	6b1.A/183P-5a
EPI_ISL_710495|A/HIROSHIMA-C/43/2019|2019-09-02	EPI_ISL_710495	EPI_ISL_710495|A/HIROSHIMA-C/43/2019|2019-09-02	2019-09-02	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_732303|A/Tunisia/2034/2020|2020-02-03	EPI_ISL_732303	EPI_ISL_732303|A/Tunisia/2034/2020|2020-02-03	2020-02-03	Africa / Tunisia	Tunisia	6b1.A/187A
EPI_ISL_766961|A/Iowa/23/2020|2020-09-30	EPI_ISL_766961	EPI_ISL_766961|A/Iowa/23/2020|2020-09-30	2020-09-30	North America / United States / Iowa	United States	6b1.A/183P-5b
EPI_ISL_877767|A/NAGASAKI/7/2020|2020-10-23	EPI_ISL_877767	EPI_ISL_877767|A/NAGASAKI/7/2020|2020-10-23	2020-10-23	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_877768|A/NAGASAKI/8/2020|2020-10-27	EPI_ISL_877768	EPI_ISL_877768|A/NAGASAKI/8/2020|2020-10-27	2020-10-27	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_882884|A/Togo/845/2020|2020-11-07	EPI_ISL_882884	EPI_ISL_882884|A/Togo/845/2020|2020-11-07	2020-11-07	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882885|A/Togo/882/2020|2020-11-14	EPI_ISL_882885	EPI_ISL_882885|A/Togo/882/2020|2020-11-14	2020-11-14	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882886|A/Togo/878/2020|2020-11-13	EPI_ISL_882886	EPI_ISL_882886|A/Togo/878/2020|2020-11-13	2020-11-13	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882887|A/Togo/839/2020|2020-11-05	EPI_ISL_882887	EPI_ISL_882887|A/Togo/839/2020|2020-11-05	2020-11-05	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882888|A/Togo/837/2020|2020-11-04	EPI_ISL_882888	EPI_ISL_882888|A/Togo/837/2020|2020-11-04	2020-11-04	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882889|A/Togo/897/2020|2020-11-18	EPI_ISL_882889	EPI_ISL_882889|A/Togo/897/2020|2020-11-18	2020-11-18	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882890|A/Togo/905/2020|2020-11-19	EPI_ISL_882890	EPI_ISL_882890|A/Togo/905/2020|2020-11-19	2020-11-19	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882891|A/Togo/869/2020|2020-11-12	EPI_ISL_882891	EPI_ISL_882891|A/Togo/869/2020|2020-11-12	2020-11-12	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882892|A/Togo/870/2020|2020-11-12	EPI_ISL_882892	EPI_ISL_882892|A/Togo/870/2020|2020-11-12	2020-11-12	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882893|A/Togo/852/2020|2020-11-08	EPI_ISL_882893	EPI_ISL_882893|A/Togo/852/2020|2020-11-08	2020-11-08	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882894|A/Togo/864/2020|2020-11-11	EPI_ISL_882894	EPI_ISL_882894|A/Togo/864/2020|2020-11-11	2020-11-11	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882895|A/Togo/881/2020|2020-11-14	EPI_ISL_882895	EPI_ISL_882895|A/Togo/881/2020|2020-11-14	2020-11-14	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882897|A/Togo/865/2020|2020-11-11	EPI_ISL_882897	EPI_ISL_882897|A/Togo/865/2020|2020-11-11	2020-11-11	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882898|A/Togo/847/2020|2020-11-02	EPI_ISL_882898	EPI_ISL_882898|A/Togo/847/2020|2020-11-02	2020-11-02	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882899|A/Togo/858/2020|2020-11-09	EPI_ISL_882899	EPI_ISL_882899|A/Togo/858/2020|2020-11-09	2020-11-09	Africa / Togo	Togo	6b1.A/187A
EPI_ISL_882900|A/Togo/792/2020|2020-10-23	EPI_ISL_882900	EPI_ISL_882900|A/Togo/792/2020|2020-10-23	2020-10-23	Africa / Togo	Togo	6b1.A/187A
