Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_710455|A/Cambodia/nC_71842/2020|2020-09-13	EPI_ISL_710455	EPI_ISL_710455|A/Cambodia/nC_71842/2020|2020-09-13	2020-09-13	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710456|A/Cambodia/nC_71849/2020|2020-09-13	EPI_ISL_710456	EPI_ISL_710456|A/Cambodia/nC_71849/2020|2020-09-13	2020-09-13	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710457|A/Cambodia/nC_73300/2020|2020-09-14	EPI_ISL_710457	EPI_ISL_710457|A/Cambodia/nC_73300/2020|2020-09-14	2020-09-14	Asia / Cambodia / Ratanak Kiri	Cambodia	A1b/94N
EPI_ISL_710458|A/Cambodia/nC_73301/2020|2020-09-14	EPI_ISL_710458	EPI_ISL_710458|A/Cambodia/nC_73301/2020|2020-09-14	2020-09-14	Asia / Cambodia / Ratanak Kiri	Cambodia	A1b/94N
EPI_ISL_710459|A/Cambodia/nC_77391/2020|2020-09-21	EPI_ISL_710459	EPI_ISL_710459|A/Cambodia/nC_77391/2020|2020-09-21	2020-09-21	Asia / Cambodia / Kampong Thom	Cambodia	A1b/94N
EPI_ISL_710460|A/Cambodia/nC_80628/2020|2020-09-24	EPI_ISL_710460	EPI_ISL_710460|A/Cambodia/nC_80628/2020|2020-09-24	2020-09-24	Asia / Cambodia / Khett Svay Rieng	Cambodia	A1b/94N
EPI_ISL_710461|A/Cambodia/nC_106184/2020|2020-11-01	EPI_ISL_710461	EPI_ISL_710461|A/Cambodia/nC_106184/2020|2020-11-01	2020-11-01	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710462|A/Cambodia/20080-937/2020|2020-09-04	EPI_ISL_710462	EPI_ISL_710462|A/Cambodia/20080-937/2020|2020-09-04	2020-09-04	Asia / Cambodia / Takeo	Cambodia	A1b/94N
EPI_ISL_710463|A/Cambodia/20080-793/2020|2020-08-31	EPI_ISL_710463	EPI_ISL_710463|A/Cambodia/20080-793/2020|2020-08-31	2020-08-31	Asia / Cambodia / Khett Preah Vihear	Cambodia	A1b/94N
EPI_ISL_710464|A/Cambodia/20080-801/2020|2020-08-31	EPI_ISL_710464	EPI_ISL_710464|A/Cambodia/20080-801/2020|2020-08-31	2020-08-31	Asia / Cambodia / Khett Preah Vihear	Cambodia	A1b/94N
EPI_ISL_710465|A/Cambodia/20080-861/2020|2020-08-31	EPI_ISL_710465	EPI_ISL_710465|A/Cambodia/20080-861/2020|2020-08-31	2020-08-31	Asia / Cambodia / Khett Preah Vihear	Cambodia	A1b/94N
EPI_ISL_710466|A/Cambodia/20080-881/2020|2020-08-31	EPI_ISL_710466	EPI_ISL_710466|A/Cambodia/20080-881/2020|2020-08-31	2020-08-31	Asia / Cambodia / Khett Preah Vihear	Cambodia	A1b/94N
EPI_ISL_710467|A/Cambodia/VIR2023643/2020|2020-08-31	EPI_ISL_710467	EPI_ISL_710467|A/Cambodia/VIR2023643/2020|2020-08-31	2020-08-31	Asia / Cambodia / Tbong Khmom	Cambodia	A1b/94N
EPI_ISL_710468|A/Cambodia/VIR2023647/2020|2020-08-31	EPI_ISL_710468	EPI_ISL_710468|A/Cambodia/VIR2023647/2020|2020-08-31	2020-08-31	Asia / Cambodia / Tbong Khmom	Cambodia	A1b/94N
EPI_ISL_710469|A/Cambodia/VIR2023654/2020|2020-08-31	EPI_ISL_710469	EPI_ISL_710469|A/Cambodia/VIR2023654/2020|2020-08-31	2020-08-31	Asia / Cambodia / Tbong Khmom	Cambodia	A1b/94N
EPI_ISL_710470|A/Cambodia/VIR_80080733/2020|2020-08-19	EPI_ISL_710470	EPI_ISL_710470|A/Cambodia/VIR_80080733/2020|2020-08-19	2020-08-19	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710471|A/Cambodia/VIR_80080739/2020|2020-08-18	EPI_ISL_710471	EPI_ISL_710471|A/Cambodia/VIR_80080739/2020|2020-08-18	2020-08-18	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_710472|A/Cambodia/VIR_80080709/2020|2020-08-18	EPI_ISL_710472	EPI_ISL_710472|A/Cambodia/VIR_80080709/2020|2020-08-18	2020-08-18	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_710473|A/Cambodia/VIR_80080713/2020|2020-08-18	EPI_ISL_710473	EPI_ISL_710473|A/Cambodia/VIR_80080713/2020|2020-08-18	2020-08-18	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_710474|A/Cambodia/VIR_80080717/2020|2020-08-18	EPI_ISL_710474	EPI_ISL_710474|A/Cambodia/VIR_80080717/2020|2020-08-18	2020-08-18	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_710475|A/Cambodia/e0826360/2020|2020-07-16	EPI_ISL_710475	EPI_ISL_710475|A/Cambodia/e0826360/2020|2020-07-16	2020-07-16	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710478|A/Cambodia/e0908383/2020|2020-08-07	EPI_ISL_710478	EPI_ISL_710478|A/Cambodia/e0908383/2020|2020-08-07	2020-08-07	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_710480|A/Cambodia/e0826361/2020|2020-07-22	EPI_ISL_710480	EPI_ISL_710480|A/Cambodia/e0826361/2020|2020-07-22	2020-07-22	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710481|A/Cambodia/e0826362/2020|2020-07-29	EPI_ISL_710481	EPI_ISL_710481|A/Cambodia/e0826362/2020|2020-07-29	2020-07-29	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710482|A/Cambodia/e0826363/2020|2020-07-31	EPI_ISL_710482	EPI_ISL_710482|A/Cambodia/e0826363/2020|2020-07-31	2020-07-31	Asia / Cambodia / Battambang	Cambodia	A1b/94N
EPI_ISL_710500|A/AICHI/358/2019|2019-11-24	EPI_ISL_710500	EPI_ISL_710500|A/AICHI/358/2019|2019-11-24	2019-11-24	Asia / Japan	Japan	A1b/131K
EPI_ISL_710501|A/SAITAMA/88/2020|2020-02-07	EPI_ISL_710501	EPI_ISL_710501|A/SAITAMA/88/2020|2020-02-07	2020-02-07	Asia / Japan	Japan	A1b/137F
EPI_ISL_710502|A/SAITAMA/94/2020|2020-03-10	EPI_ISL_710502	EPI_ISL_710502|A/SAITAMA/94/2020|2020-03-10	2020-03-10	Asia / Japan	Japan	A1b/137F
EPI_ISL_717646|A/California/55/2020|2020-10-12	EPI_ISL_717646	EPI_ISL_717646|A/California/55/2020|2020-10-12	2020-10-12	North America / United States / California	United States	A1b/94N
EPI_ISL_717669|A/Mali/20064/2020|2020-03-10	EPI_ISL_717669	EPI_ISL_717669|A/Mali/20064/2020|2020-03-10	2020-03-10	Africa / Mali	Mali	A1b/186D
EPI_ISL_717673|A/Bangladesh/1010007/2020|2020-10-07	EPI_ISL_717673	EPI_ISL_717673|A/Bangladesh/1010007/2020|2020-10-07	2020-10-07	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717674|A/Bangladesh/4005/2020|2020-10-04	EPI_ISL_717674	EPI_ISL_717674|A/Bangladesh/4005/2020|2020-10-04	2020-10-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717675|A/Bangladesh/1004005/2020|2020-10-06	EPI_ISL_717675	EPI_ISL_717675|A/Bangladesh/1004005/2020|2020-10-06	2020-10-06	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717676|A/Bangladesh/3016/2020|2020-09-24	EPI_ISL_717676	EPI_ISL_717676|A/Bangladesh/3016/2020|2020-09-24	2020-09-24	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717677|A/Bangladesh/1003/2020|2020-09-19	EPI_ISL_717677	EPI_ISL_717677|A/Bangladesh/1003/2020|2020-09-19	2020-09-19	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717678|A/Bangladesh/2007/2020|2020-09-05	EPI_ISL_717678	EPI_ISL_717678|A/Bangladesh/2007/2020|2020-09-05	2020-09-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717679|A/Bangladesh/1001/2020|2020-09-05	EPI_ISL_717679	EPI_ISL_717679|A/Bangladesh/1001/2020|2020-09-05	2020-09-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717680|A/Bangladesh/3011/2020|2020-09-23	EPI_ISL_717680	EPI_ISL_717680|A/Bangladesh/3011/2020|2020-09-23	2020-09-23	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717681|A/Bangladesh/3005/2020|2020-09-05	EPI_ISL_717681	EPI_ISL_717681|A/Bangladesh/3005/2020|2020-09-05	2020-09-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717682|A/Bangladesh/2002/2020|2020-10-01	EPI_ISL_717682	EPI_ISL_717682|A/Bangladesh/2002/2020|2020-10-01	2020-10-01	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717683|A/Bangladesh/1010009/2020|2020-10-10	EPI_ISL_717683	EPI_ISL_717683|A/Bangladesh/1010009/2020|2020-10-10	2020-10-10	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717684|A/Bangladesh/1002/2020|2020-10-05	EPI_ISL_717684	EPI_ISL_717684|A/Bangladesh/1002/2020|2020-10-05	2020-10-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717685|A/Bangladesh/2004/2020|2020-10-04	EPI_ISL_717685	EPI_ISL_717685|A/Bangladesh/2004/2020|2020-10-04	2020-10-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717686|A/Bangladesh/3014/2020|2020-09-22	EPI_ISL_717686	EPI_ISL_717686|A/Bangladesh/3014/2020|2020-09-22	2020-09-22	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717687|A/Bangladesh/2019/2020|2020-09-12	EPI_ISL_717687	EPI_ISL_717687|A/Bangladesh/2019/2020|2020-09-12	2020-09-12	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717688|A/Bangladesh/911009/2020|2020-09-03	EPI_ISL_717688	EPI_ISL_717688|A/Bangladesh/911009/2020|2020-09-03	2020-09-03	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717689|A/Bangladesh/4002/2020|2020-10-05	EPI_ISL_717689	EPI_ISL_717689|A/Bangladesh/4002/2020|2020-10-05	2020-10-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_717690|A/Bangladesh/3004/2020|2020-10-04	EPI_ISL_717690	EPI_ISL_717690|A/Bangladesh/3004/2020|2020-10-04	2020-10-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_718125|A/Cambodia/e0908389/2020|2020-08-12	EPI_ISL_718125	EPI_ISL_718125|A/Cambodia/e0908389/2020|2020-08-12	2020-08-12	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_718126|A/Indonesia/NIHRDPAL742/2020|2020-02-01	EPI_ISL_718126	EPI_ISL_718126|A/Indonesia/NIHRDPAL742/2020|2020-02-01	2020-02-01	Asia / Indonesia	Indonesia	A3
EPI_ISL_718130|A/Sri_Lanka/65/2020|2020-01-07	EPI_ISL_718130	EPI_ISL_718130|A/Sri_Lanka/65/2020|2020-01-07	2020-01-07	Asia / Sri Lanka / Sabaragamuwa Province / Ratnapura	Sri Lanka	A1b/94N
EPI_ISL_718131|A/Sri_Lanka/62/2020|2020-01-13	EPI_ISL_718131	EPI_ISL_718131|A/Sri_Lanka/62/2020|2020-01-13	2020-01-13	Asia / Sri Lanka / Southern Province / Matara	Sri Lanka	A1b/94N
EPI_ISL_732313|A/Cambodia/71851/2020|2020-09-14	EPI_ISL_732313	EPI_ISL_732313|A/Cambodia/71851/2020|2020-09-14	2020-09-14	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_732314|A/Cambodia/73299/2020|2020-09-16	EPI_ISL_732314	EPI_ISL_732314|A/Cambodia/73299/2020|2020-09-16	2020-09-16	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_732316|A/Cambodia/925256/2020|2020-09-25	EPI_ISL_732316	EPI_ISL_732316|A/Cambodia/925256/2020|2020-09-25	2020-09-25	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_732319|A/Cambodia/923251/2020|2020-09-22	EPI_ISL_732319	EPI_ISL_732319|A/Cambodia/923251/2020|2020-09-22	2020-09-22	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_766794|A/Mali/20052/2020|2020-03-11	EPI_ISL_766794	EPI_ISL_766794|A/Mali/20052/2020|2020-03-11	2020-03-11	Africa / Mali	Mali	A1b/186D
EPI_ISL_766806|A/Mali/20057/2020|2020-03-09	EPI_ISL_766806	EPI_ISL_766806|A/Mali/20057/2020|2020-03-09	2020-03-09	Africa / Mali	Mali	A1b/186D
EPI_ISL_766808|A/Mali/20042/2020|2020-03-04	EPI_ISL_766808	EPI_ISL_766808|A/Mali/20042/2020|2020-03-04	2020-03-04	Africa / Mali	Mali	A1b/135K
EPI_ISL_766813|A/Mali/20020/2020|2020-03-05	EPI_ISL_766813	EPI_ISL_766813|A/Mali/20020/2020|2020-03-05	2020-03-05	Africa / Mali	Mali	A1b/186D
EPI_ISL_766816|A/Laos/1741/2020|2020-09-15	EPI_ISL_766816	EPI_ISL_766816|A/Laos/1741/2020|2020-09-15	2020-09-15	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766817|A/Laos/1752/2020|2020-09-26	EPI_ISL_766817	EPI_ISL_766817|A/Laos/1752/2020|2020-09-26	2020-09-26	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766821|A/Laos/1747/2020|2020-09-21	EPI_ISL_766821	EPI_ISL_766821|A/Laos/1747/2020|2020-09-21	2020-09-21	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766822|A/Laos/1749/2020|2020-09-23	EPI_ISL_766822	EPI_ISL_766822|A/Laos/1749/2020|2020-09-23	2020-09-23	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766823|A/Laos/1742/2020|2020-09-16	EPI_ISL_766823	EPI_ISL_766823|A/Laos/1742/2020|2020-09-16	2020-09-16	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766831|A/Laos/1746/2020|2020-09-20	EPI_ISL_766831	EPI_ISL_766831|A/Laos/1746/2020|2020-09-20	2020-09-20	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766834|A/Laos/1745/2020|2020-09-19	EPI_ISL_766834	EPI_ISL_766834|A/Laos/1745/2020|2020-09-19	2020-09-19	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766835|A/Laos/1753/2020|2020-09-27	EPI_ISL_766835	EPI_ISL_766835|A/Laos/1753/2020|2020-09-27	2020-09-27	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766837|A/Laos/1743/2020|2020-09-17	EPI_ISL_766837	EPI_ISL_766837|A/Laos/1743/2020|2020-09-17	2020-09-17	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766838|A/Laos/1744/2020|2020-09-18	EPI_ISL_766838	EPI_ISL_766838|A/Laos/1744/2020|2020-09-18	2020-09-18	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766840|A/Laos/1750/2020|2020-09-24	EPI_ISL_766840	EPI_ISL_766840|A/Laos/1750/2020|2020-09-24	2020-09-24	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766849|A/Laos/1751/2020|2020-09-25	EPI_ISL_766849	EPI_ISL_766849|A/Laos/1751/2020|2020-09-25	2020-09-25	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_766852|A/Bangladesh/1201012002/2020|2020-10-03	EPI_ISL_766852	EPI_ISL_766852|A/Bangladesh/1201012002/2020|2020-10-03	2020-10-03	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_768591|A/Yunnan-Wenshan/1599/2020|2020-07-21	EPI_ISL_768591	EPI_ISL_768591|A/Yunnan-Wenshan/1599/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768592|A/Yunnan-Wenshan/1594/2020|2020-07-21	EPI_ISL_768592	EPI_ISL_768592|A/Yunnan-Wenshan/1594/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768593|A/Yunnan-Wenshan/1592/2020|2020-07-21	EPI_ISL_768593	EPI_ISL_768593|A/Yunnan-Wenshan/1592/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768594|A/Yunnan-Wenshan/1589/2020|2020-07-21	EPI_ISL_768594	EPI_ISL_768594|A/Yunnan-Wenshan/1589/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768595|A/Yunnan-Wenshan/1593/2020|2020-07-21	EPI_ISL_768595	EPI_ISL_768595|A/Yunnan-Wenshan/1593/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768596|A/Yunnan-Wenshan/1606/2020|2020-07-21	EPI_ISL_768596	EPI_ISL_768596|A/Yunnan-Wenshan/1606/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_768597|A/Yunnan-Wenshan/1591/2020|2020-07-21	EPI_ISL_768597	EPI_ISL_768597|A/Yunnan-Wenshan/1591/2020|2020-07-21	2020-07-21	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_860634|A/Stockholm/1/2021|2021-01-08	EPI_ISL_860634	EPI_ISL_860634|A/Stockholm/1/2021|2021-01-08	2021-01-08	Europe / Sweden / Stockholms lan	Sweden	A1b/94N
EPI_ISL_882806|A/Cambodia/E0925256/2020|2020-09-25	EPI_ISL_882806	EPI_ISL_882806|A/Cambodia/E0925256/2020|2020-09-25	2020-09-25	Asia / Cambodia	Cambodia	A1b/94N
EPI_ISL_882807|A/Togo/771/2020|2020-10-16	EPI_ISL_882807	EPI_ISL_882807|A/Togo/771/2020|2020-10-16	2020-10-16	Africa / Togo	Togo	A1b/186D
EPI_ISL_882808|A/Togo/827/2020|2020-10-02	EPI_ISL_882808	EPI_ISL_882808|A/Togo/827/2020|2020-10-02	2020-10-02	Africa / Togo	Togo	A1b/186D
EPI_ISL_882809|A/Bangladesh/1011/2020|2020-10-05	EPI_ISL_882809	EPI_ISL_882809|A/Bangladesh/1011/2020|2020-10-05	2020-10-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882810|A/Bangladesh/1924/2020|2020-09-28	EPI_ISL_882810	EPI_ISL_882810|A/Bangladesh/1924/2020|2020-09-28	2020-09-28	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882811|A/Bangladesh/589/2020|2020-09-27	EPI_ISL_882811	EPI_ISL_882811|A/Bangladesh/589/2020|2020-09-27	2020-09-27	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882812|A/Bangladesh/1922/2020|2020-09-28	EPI_ISL_882812	EPI_ISL_882812|A/Bangladesh/1922/2020|2020-09-28	2020-09-28	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882813|A/Bangladesh/868/2020|2020-10-07	EPI_ISL_882813	EPI_ISL_882813|A/Bangladesh/868/2020|2020-10-07	2020-10-07	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882814|A/Bangladesh/1450/2020|2020-09-16	EPI_ISL_882814	EPI_ISL_882814|A/Bangladesh/1450/2020|2020-09-16	2020-09-16	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882815|A/Bangladesh/1005/2020|2020-09-28	EPI_ISL_882815	EPI_ISL_882815|A/Bangladesh/1005/2020|2020-09-28	2020-09-28	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882816|A/Bangladesh/1453/2020|2020-09-16	EPI_ISL_882816	EPI_ISL_882816|A/Bangladesh/1453/2020|2020-09-16	2020-09-16	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882817|A/Bangladesh/1154/2020|2020-09-13	EPI_ISL_882817	EPI_ISL_882817|A/Bangladesh/1154/2020|2020-09-13	2020-09-13	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882818|A/Bangladesh/1926/2020|2020-09-29	EPI_ISL_882818	EPI_ISL_882818|A/Bangladesh/1926/2020|2020-09-29	2020-09-29	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882819|A/Bangladesh/1166/2020|2020-09-29	EPI_ISL_882819	EPI_ISL_882819|A/Bangladesh/1166/2020|2020-09-29	2020-09-29	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882820|A/Bangladesh/1019/2020|2020-10-13	EPI_ISL_882820	EPI_ISL_882820|A/Bangladesh/1019/2020|2020-10-13	2020-10-13	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882821|A/Bangladesh/1937/2020|2020-10-19	EPI_ISL_882821	EPI_ISL_882821|A/Bangladesh/1937/2020|2020-10-19	2020-10-19	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882822|A/Bangladesh/1452/2020|2020-09-16	EPI_ISL_882822	EPI_ISL_882822|A/Bangladesh/1452/2020|2020-09-16	2020-09-16	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882823|A/Bangladesh/1916/2020|2020-09-15	EPI_ISL_882823	EPI_ISL_882823|A/Bangladesh/1916/2020|2020-09-15	2020-09-15	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882824|A/Bangladesh/1478/2020|2020-10-21	EPI_ISL_882824	EPI_ISL_882824|A/Bangladesh/1478/2020|2020-10-21	2020-10-21	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882825|A/Bangladesh/1008/2020|2020-09-29	EPI_ISL_882825	EPI_ISL_882825|A/Bangladesh/1008/2020|2020-09-29	2020-09-29	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882826|A/Bangladesh/1936/2020|2020-10-14	EPI_ISL_882826	EPI_ISL_882826|A/Bangladesh/1936/2020|2020-10-14	2020-10-14	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882827|A/Bangladesh/1813/2020|2020-09-29	EPI_ISL_882827	EPI_ISL_882827|A/Bangladesh/1813/2020|2020-09-29	2020-09-29	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882828|A/Bangladesh/1912/2020|2020-09-14	EPI_ISL_882828	EPI_ISL_882828|A/Bangladesh/1912/2020|2020-09-14	2020-09-14	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882829|A/Bangladesh/1817/2020|2020-10-06	EPI_ISL_882829	EPI_ISL_882829|A/Bangladesh/1817/2020|2020-10-06	2020-10-06	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882830|A/Bangladesh/1928/2020|2020-10-05	EPI_ISL_882830	EPI_ISL_882830|A/Bangladesh/1928/2020|2020-10-05	2020-10-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882831|A/Bangladesh/1168/2020|2020-10-04	EPI_ISL_882831	EPI_ISL_882831|A/Bangladesh/1168/2020|2020-10-04	2020-10-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882832|A/Bangladesh/1451/2020|2020-09-16	EPI_ISL_882832	EPI_ISL_882832|A/Bangladesh/1451/2020|2020-09-16	2020-09-16	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882833|A/Bangladesh/1157/2020|2020-09-15	EPI_ISL_882833	EPI_ISL_882833|A/Bangladesh/1157/2020|2020-09-15	2020-09-15	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882834|A/Bangladesh/1821/2020|2020-10-13	EPI_ISL_882834	EPI_ISL_882834|A/Bangladesh/1821/2020|2020-10-13	2020-10-13	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882835|A/Bangladesh/3012/2020|2020-09-12	EPI_ISL_882835	EPI_ISL_882835|A/Bangladesh/3012/2020|2020-09-12	2020-09-12	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882836|A/Bangladesh/3200903014/2020|2020-09-25	EPI_ISL_882836	EPI_ISL_882836|A/Bangladesh/3200903014/2020|2020-09-25	2020-09-25	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882837|A/Bangladesh/1200903001/2020|2020-09-04	EPI_ISL_882837	EPI_ISL_882837|A/Bangladesh/1200903001/2020|2020-09-04	2020-09-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882838|A/Bangladesh/4006/2020|2020-10-18	EPI_ISL_882838	EPI_ISL_882838|A/Bangladesh/4006/2020|2020-10-18	2020-10-18	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882839|A/Bangladesh/2006/2020|2020-09-05	EPI_ISL_882839	EPI_ISL_882839|A/Bangladesh/2006/2020|2020-09-05	2020-09-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882840|A/Bangladesh/4004/2020|2020-09-05	EPI_ISL_882840	EPI_ISL_882840|A/Bangladesh/4004/2020|2020-09-05	2020-09-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882841|A/Bangladesh/9005/2020|2020-09-12	EPI_ISL_882841	EPI_ISL_882841|A/Bangladesh/9005/2020|2020-09-12	2020-09-12	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882842|A/Bangladesh/2014/2020|2020-09-08	EPI_ISL_882842	EPI_ISL_882842|A/Bangladesh/2014/2020|2020-09-08	2020-09-08	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882843|A/Bangladesh/3200903010/2020|2020-09-20	EPI_ISL_882843	EPI_ISL_882843|A/Bangladesh/3200903010/2020|2020-09-20	2020-09-20	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882844|A/Bangladesh/3009/2020|2020-09-20	EPI_ISL_882844	EPI_ISL_882844|A/Bangladesh/3009/2020|2020-09-20	2020-09-20	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882845|A/Bangladesh/3200903016/2020|2020-09-27	EPI_ISL_882845	EPI_ISL_882845|A/Bangladesh/3200903016/2020|2020-09-27	2020-09-27	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882846|A/Bangladesh/8013/2020|2020-09-13	EPI_ISL_882846	EPI_ISL_882846|A/Bangladesh/8013/2020|2020-09-13	2020-09-13	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882847|A/Bangladesh/9010/2020|2020-09-26	EPI_ISL_882847	EPI_ISL_882847|A/Bangladesh/9010/2020|2020-09-26	2020-09-26	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882848|A/Bangladesh/3013/2020|2020-09-24	EPI_ISL_882848	EPI_ISL_882848|A/Bangladesh/3013/2020|2020-09-24	2020-09-24	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_882849|A/Bangladesh/8009/2020|2020-09-26	EPI_ISL_882849	EPI_ISL_882849|A/Bangladesh/8009/2020|2020-09-26	2020-09-26	Asia / Bangladesh	Bangladesh	A1b/94N
